cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,gndr13,gndr14,gndr15,gndr16,gndr17,gndr18,yrbrn,agea,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,yrbrn13,yrbrn14,yrbrn15,yrbrn16,yrbrn17,yrbrn18,rship2,rshipa2,rship3,rshipa3,rship4,rshipa4,rship5,rshipa5,rship6,rshipa6,rship7,rshipa7,rship8,rshipa8,rship9,rshipa9,rship10,rshipa10,rship11,rshipa11,rship12,rshipa12,rship13,rshipa13,rship14,rshipa14,rship15,rshipa15,rship16,rshipa16,rship17,rshipa17,rship18,rshipa18
FI,ESS1-7e01,1,08.12.2016,127817,ESS7e02_1,7,2.1,10107,1,0.960236462,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1919,95,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127818,ESS7e02_1,7,2.1,10108,1,0.913380809,0.218315716,4,2,1,1,2,6,6,6,6,6,6,6,6,6,,,,,,1977,37,1970,2003,2005,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127819,ESS7e02_1,7,2.1,10109,1,1.1854046,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1986,29,1982,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127820,ESS7e02_1,7,2.1,10110,1,1.281444199,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1985,29,1986,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127821,ESS7e02_1,7,2.1,10111,1,0.795825118,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1955,59,1955,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127822,ESS7e02_1,7,2.1,10112,1,1.21230506,0.218315716,8,2,1,1,2,2,2,1,2,6,6,6,6,6,,,,,,1976,38,1975,1996,1997,2000,2002,2005,2010,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127823,ESS7e02_1,7,2.1,10114,1,0.848411279,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1951,63,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127824,ESS7e02_1,7,2.1,10115,1,0.913380809,0.218315716,6,2,1,2,2,2,1,6,6,6,6,6,6,6,,,,,,1973,41,1964,1996,1996,2002,2004,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127825,ESS7e02_1,7,2.1,10116,1,1.425041088,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1995,19,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127826,ESS7e02_1,7,2.1,10119,1,0.941414656,0.218315716,3,1,2,2,6,6,6,6,6,6,6,6,6,6,,,,,,1981,33,1982,2007,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127827,ESS7e02_1,7,2.1,10121,1,0.951647909,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1960,54,1960,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127828,ESS7e02_1,7,2.1,10123,1,1.04886476,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1935,79,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127829,ESS7e02_1,7,2.1,10124,1,1.1854046,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1988,26,1986,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127830,ESS7e02_1,7,2.1,10125,1,1.04886476,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1934,80,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127831,ESS7e02_1,7,2.1,10128,1,1.425041088,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1983,31,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127832,ESS7e02_1,7,2.1,10129,1,0.848411279,0.218315716,4,1,2,2,2,6,6,6,6,6,6,6,6,6,,,,,,1958,56,1963,1989,2003,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127833,ESS7e02_1,7,2.1,10130,1,1.279056379,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1962,52,1955,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127834,ESS7e02_1,7,2.1,10131,1,0.960236462,0.218315716,3,2,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1958,56,2002,1967,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127835,ESS7e02_1,7,2.1,10134,1,0.913380809,0.218315716,4,2,1,1,2,6,6,6,6,6,6,6,6,6,,,,,,1969,45,1967,2004,2006,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127836,ESS7e02_1,7,2.1,10135,1,0.820961742,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1945,69,1945,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127837,ESS7e02_1,7,2.1,10136,1,0.951647909,0.218315716,4,1,2,1,2,6,6,6,6,6,6,6,6,6,,,,,,1971,43,1971,2002,2007,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127838,ESS7e02_1,7,2.1,10137,1,0.913380809,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1966,48,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127839,ESS7e02_1,7,2.1,10139,1,1.1854046,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1991,23,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127840,ESS7e02_1,7,2.1,10141,1,0.951647909,0.218315716,3,1,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1965,49,1964,1991,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127841,ESS7e02_1,7,2.1,10142,1,1.281444199,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1984,31,1950,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127842,ESS7e02_1,7,2.1,10143,1,0.913380809,0.218315716,8,2,1,2,1,2,2,1,1,6,6,6,6,6,,,,,,1977,37,1977,2001,2003,2006,2008,2011,2014,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127843,ESS7e02_1,7,2.1,10145,1,0.913483454,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1953,61,1952,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127844,ESS7e02_1,7,2.1,10146,1,0.941414656,0.218315716,4,1,2,2,2,6,6,6,6,6,6,6,6,6,,,,,,1986,28,1984,2009,2011,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127845,ESS7e02_1,7,2.1,10147,1,0.848411279,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1940,74,1948,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127846,ESS7e02_1,7,2.1,10149,1,1.04886476,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1947,67,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127847,ESS7e02_1,7,2.1,10151,1,0.820961742,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1956,58,1994,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127848,ESS7e02_1,7,2.1,10152,1,0.960236462,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1947,67,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127849,ESS7e02_1,7,2.1,10153,1,0.913380809,0.218315716,4,2,1,1,2,6,6,6,6,6,6,6,6,6,,,,,,1971,43,1969,2003,2005,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127850,ESS7e02_1,7,2.1,10154,1,0.913483454,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1953,61,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127851,ESS7e02_1,7,2.1,10155,1,1.04886476,0.218315716,3,2,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1953,61,1953,1990,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127852,ESS7e02_1,7,2.1,10156,1,0.913380809,0.218315716,4,2,1,1,2,6,6,6,6,6,6,6,6,6,,,,,,1977,37,1969,1998,2000,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127853,ESS7e02_1,7,2.1,10158,1,0.951647909,0.218315716,4,1,2,2,2,6,6,6,6,6,6,6,6,6,,,,,,1971,43,1976,2004,2006,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127854,ESS7e02_1,7,2.1,10160,1,0.820961742,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1948,66,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127855,ESS7e02_1,7,2.1,10162,1,0.913380809,0.218315716,4,2,1,1,2,6,6,6,6,6,6,6,6,6,,,,,,1962,52,1963,1993,1995,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127856,ESS7e02_1,7,2.1,10164,1,1.04886476,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1955,59,1961,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127857,ESS7e02_1,7,2.1,10165,1,0.951647909,0.218315716,5,1,2,1,2,2,6,6,6,6,6,6,6,6,,,,,,1975,39,1978,2010,2011,2014,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127858,ESS7e02_1,7,2.1,10166,1,1.21230506,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1977,37,1975,2007,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127859,ESS7e02_1,7,2.1,10167,1,0.804224285,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1947,67,1951,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127860,ESS7e02_1,7,2.1,10168,1,1.067304685,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1972,42,1973,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127861,ESS7e02_1,7,2.1,10169,1,1.128174287,0.218315716,4,1,2,1,1,6,6,6,6,6,6,6,6,6,,,,,,1982,32,1985,2006,2008,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127862,ESS7e02_1,7,2.1,10170,1,1.254595959,0.218315716,4,2,1,2,2,6,6,6,6,6,6,6,6,6,,,,,,1989,25,1985,2010,2014,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127863,ESS7e02_1,7,2.1,10171,1,0.923413016,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1950,64,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127864,ESS7e02_1,7,2.1,10172,1,0.804224285,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1939,75,1940,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127865,ESS7e02_1,7,2.1,10173,1,0.804224285,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1946,68,1948,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127866,ESS7e02_1,7,2.1,10174,1,0.923413016,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1946,68,1941,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127867,ESS7e02_1,7,2.1,10176,1,0.804224285,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1948,66,1951,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127868,ESS7e02_1,7,2.1,10177,1,1.067304685,0.218315716,4,2,1,2,2,6,6,6,6,6,6,6,6,6,,,,,,1975,39,1976,2001,2003,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127869,ESS7e02_1,7,2.1,10178,1,1.268208387,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1987,27,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127870,ESS7e02_1,7,2.1,10179,1,0.848411279,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1954,60,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127871,ESS7e02_1,7,2.1,10180,1,0.951647909,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1962,52,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127872,ESS7e02_1,7,2.1,10183,1,1.21230506,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1965,49,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127873,ESS7e02_1,7,2.1,10184,1,1.279056379,0.218315716,4,1,2,1,1,6,6,6,6,6,6,6,6,6,,,,,,1960,54,1976,2005,2007,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127874,ESS7e02_1,7,2.1,10185,1,1.279056379,0.218315716,5,1,1,1,1,2,6,6,6,6,6,6,6,6,,,,,,1969,45,2009,2008,2004,1978,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,2,2,2,2,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127875,ESS7e02_1,7,2.1,10186,1,0.820961742,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1929,85,1937,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127876,ESS7e02_1,7,2.1,10187,1,1.1854046,0.218315716,3,2,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1988,26,1987,2014,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127877,ESS7e02_1,7,2.1,10188,1,1.281444199,0.218315716,4,1,1,2,1,6,6,6,6,6,6,6,6,6,,,,,,1994,20,1963,1964,1996,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127878,ESS7e02_1,7,2.1,10191,1,0.846604374,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1930,84,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127879,ESS7e02_1,7,2.1,10192,1,1.129801155,0.218315716,6,1,1,2,1,2,1,6,6,6,6,6,6,6,,,,,,1992,22,1962,1968,1995,2001,2006,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,4,4,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127880,ESS7e02_1,7,2.1,10194,1,0.723811092,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1953,61,1955,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127881,ESS7e02_1,7,2.1,10196,1,0.924744611,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1933,81,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127882,ESS7e02_1,7,2.1,10198,1,0.924744611,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1936,78,1959,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127883,ESS7e02_1,7,2.1,10200,1,0.951647909,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1967,47,1966,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127884,ESS7e02_1,7,2.1,10201,1,0.848411279,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1954,60,1961,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127885,ESS7e02_1,7,2.1,10204,1,1.04886476,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1952,62,1950,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,127886,ESS7e02_1,7,2.1,10205,1,1.04886476,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1933,81,1932,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
